,sura_num,sura_name,sura_hisab,sura_ayat
13,59,لا يقتلونكم جميعا إلا فى قرى محصنة أو من وراء جدر بأسهم بينهم شديد تحسبهم جميعا وقلوبهم شتى ذلك بأنهم قوم لا يعقلون,129274,5310
14,59,كمثل الذين من قبلهم قريبا ذاقوا وبال أمرهم ولهم عذاب أليم,129274,4029
15,59,كمثل الشيطن إذ قال للإنسن اكفر فلما كفر قال إنى برىء منك إنى أخاف الله رب العلمين,129274,4552
16,59,فكان عقبتهما أنهما فى النار خلدين فيها وذلك جزؤا الظلمين,129274,3857
17,59,يأيها الذين ءامنوا اتقوا الله ولتنظر نفس ما قدمت لغد واتقوا الله إن الله خبير بما تعملون,129274,7034
18,59,ولا تكونوا كالذين نسوا الله فأنسىهم أنفسهم أولئك هم الفسقون,129274,2426
19,59,لا يستوى أصحب النار وأصحب الجنة أصحب الجنة هم الفائزون,129274,1507
20,59,لو أنزلنا هذا القرءان على جبل لرأيته خشعا متصدعا من خشية الله وتلك الأمثل نضربها للناس لعلهم يتفكرون,129274,7930
21,59,هو الله الذى لا إله إلا هو علم الغيب والشهدة هو الرحمن الرحيم,129274,3091
22,59,هو الله الذى لا إله إلا هو الملك القدوس السلم المؤمن المهيمن العزيز الجبار المتكبر سبحن الله عما يشركون,129274,3687
23,59,هو الله الخلق البارئ المصور له الأسماء الحسنى يسبح له ما فى السموت والأرض وهو العزيز الحكيم,129274,3840
0,60,يأيها الذين ءامنوا لا تتخذوا عدوى وعدوكم أولياء تلقون إليهم بالمودة وقد كفروا بما جاءكم من الحق يخرجون الرسول وإياكم أن تؤمنوا بالله ربكم إن كنتم خرجتم جهدا فى سبيلى وابتغاء مرضاتى تسرون إليهم بالمودة وأنا أعلم بما أخفيتم وما أعلنتم ومن يفعله منكم فقد ضل سواء السبيل,98849,16445
1,60,إن يثقفوكم يكونوا لكم أعداء ويبسطوا إليكم أيديهم وألسنتهم بالسوء وودوا لو تكفرون,98849,2839
2,60,لن تنفعكم أرحامكم ولا أولدكم يوم القيمة يفصل بينكم والله بما تعملون بصير,98849,2775
3,60,قد كانت لكم أسوة حسنة فى إبرهيم والذين معه إذ قالوا لقومهم إنا برءؤا منكم ومما تعبدون من دون الله كفرنا بكم وبدا بيننا وبينكم العدوة والبغضاء أبدا حتى تؤمنوا بالله وحده إلا قول إبرهيم لأبيه لأستغفرن لك وما أملك لك من الله من شىء ربنا عليك توكلنا وإليك أنبنا وإليك المصير,98849,12650
4,60,ربنا لا تجعلنا فتنة للذين كفروا واغفر لنا ربنا إنك أنت العزيز الحكيم,98849,4877
5,60,لقد كان لكم فيهم أسوة حسنة لمن كان يرجوا الله واليوم الءاخر ومن يتول فإن الله هو الغنى الحميد,98849,3962
6,60,عسى الله أن يجعل بينكم وبين الذين عاديتم منهم مودة والله قدير والله غفور رحيم,98849,4068
7,60,لا ينهىكم الله عن الذين لم يقتلوكم فى الدين ولم يخرجوكم من ديركم أن تبروهم وتقسطوا إليهم إن الله يحب المقسطين,98849,5132
8,60,إنما ينهىكم الله عن الذين قتلوكم فى الدين وأخرجوكم من ديركم وظهروا على إخراجكم أن تولوهم ومن يتولهم فأولئك هم الظلمون,98849,7683
9,60,يأيها الذين ءامنوا إذا جاءكم المؤمنت مهجرت فامتحنوهن الله أعلم بإيمنهن فإن علمتموهن مؤمنت فلا ترجعوهن إلى الكفار لا هن حل لهم ولا هم يحلون لهن وءاتوهم ما أنفقوا ولا جناح عليكم أن تنكحوهن إذا ءاتيتموهن أجورهن ولا تمسكوا بعصم الكوافر وسٔلوا ما أنفقتم وليسٔلوا ما أنفقوا ذلكم حكم الله يحكم بينكم والله عليم حكيم,98849,14132
10,60,وإن فاتكم شىء من أزوجكم إلى الكفار فعاقبتم فٔاتوا الذين ذهبت أزوجهم مثل ما أنفقوا واتقوا الله الذى أنتم به مؤمنون,98849,7445
11,60,يأيها النبى إذا جاءك المؤمنت يبايعنك على أن لا يشركن بالله شئا ولا يسرقن ولا يزنين ولا يقتلن أولدهن ولا يأتين ببهتن يفترينه بين أيديهن وأرجلهن ولا يعصينك فى معروف فبايعهن واستغفر لهن الله إن الله غفور رحيم,98849,10776
12,60,يأيها الذين ءامنوا لا تتولوا قوما غضب الله عليهم قد يئسوا من الءاخرة كما يئس الكفار من أصحب القبور,98849,6065
0,61,سبح لله ما فى السموت وما فى الأرض وهو العزيز الحكيم,61725,2223
1,61,يأيها الذين ءامنوا لم تقولون ما لا تفعلون,61725,2287
2,61,كبر مقتا عند الله أن تقولوا ما لا تفعلون,61725,2255
3,61,إن الله يحب الذين يقتلون فى سبيله صفا كأنهم بنين مرصوص,61725,2546
4,61,وإذ قال موسى لقومه يقوم لم تؤذوننى وقد تعلمون أنى رسول الله إليكم فلما زاغوا أزاغ الله قلوبهم والله لا يهدى القوم الفسقين,61725,6872
5,61,وإذ قال عيسى ابن مريم يبنى إسرءيل إنى رسول الله إليكم مصدقا لما بين يدى من التورىة ومبشرا برسول يأتى من بعدى اسمه أحمد فلما جاءهم بالبينت قالوا هذا سحر مبين,61725,6876
6,61,ومن أظلم ممن افترى على الله الكذب وهو يدعى إلى الإسلم والله لا يهدى القوم الظلمين,61725,4501
7,61,يريدون ليطفٔوا نور الله بأفوههم والله متم نوره ولو كره الكفرون,61725,2344
8,61,هو الذى أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله ولو كره المشركون,61725,3929
9,61,يأيها الذين ءامنوا هل أدلكم على تجرة تنجيكم من عذاب أليم,61725,3232
10,61,تؤمنون بالله ورسوله وتجهدون فى سبيل الله بأمولكم وأنفسكم ذلكم خير لكم إن كنتم تعلمون,61725,4897
11,61,يغفر لكم ذنوبكم ويدخلكم جنت تجرى من تحتها الأنهر ومسكن طيبة فى جنت عدن ذلك الفوز العظيم,61725,7959
12,61,وأخرى تحبونها نصر من الله وفتح قريب وبشر المؤمنين,61725,3321
13,61,يأيها الذين ءامنوا كونوا أنصار الله كما قال عيسى ابن مريم للحوارين من أنصارى إلى الله قال الحواريون نحن أنصار الله فٔامنت طائفة من بنى إسرءيل وكفرت طائفة فأيدنا الذين ءامنوا على عدوهم فأصبحوا ظهرين,61725,8483
0,62,يسبح لله ما فى السموت وما فى الأرض الملك القدوس العزيز الحكيم,59600,2538
1,62,هو الذى بعث فى الأمين رسولا منهم يتلوا عليهم ءايته ويزكيهم ويعلمهم الكتب والحكمة وإن كانوا من قبل لفى ضلل مبين,59600,5298
2,62,وءاخرين منهم لما يلحقوا بهم وهو العزيز الحكيم,59600,1527
3,62,ذلك فضل الله يؤتيه من يشاء والله ذو الفضل العظيم,59600,5324
4,62,مثل الذين حملوا التورىة ثم لم يحملوها كمثل الحمار يحمل أسفارا بئس مثل القوم الذين كذبوا بٔايت الله والله لا يهدى القوم الظلمين,59600,8288
5,62,قل يأيها الذين هادوا إن زعمتم أنكم أولياء لله من دون الناس فتمنوا الموت إن كنتم صدقين,59600,3959
6,62,ولا يتمنونه أبدا بما قدمت أيديهم والله عليم بالظلمين,59600,2548
7,62,قل إن الموت الذى تفرون منه فإنه ملقيكم ثم تردون إلى علم الغيب والشهدة فينبئكم بما كنتم تعملون,59600,6733
8,62,يأيها الذين ءامنوا إذا نودى للصلوة من يوم الجمعة فاسعوا إلى ذكر الله وذروا البيع ذلكم خير لكم إن كنتم تعلمون,59600,7293
9,62,فإذا قضيت الصلوة فانتشروا فى الأرض وابتغوا من فضل الله واذكروا الله كثيرا لعلكم تفلحون,59600,9391
10,62,وإذا رأوا تجرة أو لهوا انفضوا إليها وتركوك قائما قل ما عند الله خير من اللهو ومن التجرة والله خير الرزقين,59600,6701
0,63,إذا جاءك المنفقون قالوا نشهد إنك لرسول الله والله يعلم إنك لرسوله والله يشهد إن المنفقين لكذبون,53283,4279
1,63,اتخذوا أيمنهم جنة فصدوا عن سبيل الله إنهم ساء ما كانوا يعملون,53283,2864
2,63,ذلك بأنهم ءامنوا ثم كفروا فطبع على قلوبهم فهم لا يفقهون,53283,2655
3,63,وإذا رأيتهم تعجبك أجسامهم وإن يقولوا تسمع لقولهم كأنهم خشب مسندة يحسبون كل صيحة عليهم هم العدو فاحذرهم قتلهم الله أنى يؤفكون,53283,6690
4,63,وإذا قيل لهم تعالوا يستغفر لكم رسول الله لووا رءوسهم ورأيتهم يصدون وهم مستكبرون,53283,5639
5,63,سواء عليهم أستغفرت لهم أم لم تستغفر لهم لن يغفر الله لهم إن الله لا يهدى القوم الفسقين,53283,6961
6,63,هم الذين يقولون لا تنفقوا على من عند رسول الله حتى ينفضوا ولله خزائن السموت والأرض ولكن المنفقين لا يفقهون,53283,6811
7,63,يقولون لئن رجعنا إلى المدينة ليخرجن الأعز منها الأذل ولله العزة ولرسوله وللمؤمنين ولكن المنفقين لا يعلمون,53283,4130
8,63,يأيها الذين ءامنوا لا تلهكم أمولكم ولا أولدكم عن ذكر الله ومن يفعل ذلك فأولئك هم الخسرون,53283,4990
9,63,وأنفقوا من ما رزقنكم من قبل أن يأتى أحدكم الموت فيقول رب لولا أخرتنى إلى أجل قريب فأصدق وأكن من الصلحين,53283,4840
10,63,ولن يؤخر الله نفسا إذا جاء أجلها والله خبير بما تعملون,53283,3424
0,64,يسبح لله ما فى السموت وما فى الأرض له الملك وله الحمد وهو على كل شىء قدير,78553,3064
1,64,هو الذى خلقكم فمنكم كافر ومنكم مؤمن والله بما تعملون بصير,78553,3373
2,64,خلق السموت والأرض بالحق وصوركم فأحسن صوركم وإليه المصير,78553,3786
